playerId,Name,Team,Pos,GP,G,A,P,+/-,PIM,PPG,SHG,GWG,,S,S%,SecPerGP,MinPerGP,,Shifts/GP,FOW%,Season,PPP,SHP
8471887,Patric Hornqvist,FLA,R,22,1,2,3,-4,13,0,0,1,,40,0.025,556.0454,9.267423333333333,,,0.16666,20222023,1,0
8477500,Bo Horvat,VAN/NYI,C,79,38,32,70,-1,18,12,4,5,,229,0.16593,1239.2405,20.654008333333334,,,0.56854,20222023,22,5
8479353,Brett Howden,VGK,C,54,6,7,13,5,55,0,0,0,,53,0.1132,783.537,13.058950000000001,,,0.51541,20222023,0,0
8479425,Filip Hronek,DET/VAN,D,64,9,30,39,7,34,4,0,1,,124,0.07258,1301.9843,21.699738333333336,,,None,20222023,16,0
8476456,Jonathan Huberdeau,CGY,C,79,15,40,55,2,36,4,0,1,,126,0.11904,1011.8481,16.864135,,,0.33333,20222023,15,0
8476948,Charles Hudon,COL,L,9,0,0,0,-2,2,0,0,0,,18,0.0,646.7777,10.779628333333333,,,0.55555,20222023,0,0
8481559,Jack Hughes,NJD,C,78,43,56,99,10,6,9,0,6,,336,0.12797,1197.9615,19.966025,,,0.35344,20222023,31,0
8482684,Luke Hughes,NJD,D,2,1,1,2,0,0,0,0,1,,2,0.5,974.0,16.233333333333334,,,None,20222023,0,0
8480800,Quinn Hughes,VAN,D,78,7,69,76,15,34,2,0,0,,154,0.04545,1539.6666,25.66111,,,None,20222023,34,1
8476779,Brad Hunt,COL,D,47,4,6,10,4,12,0,0,0,,46,0.08695,672.851,11.214183333333333,,,None,20222023,0,0
8478211,Dryden Hunt,NYR/COL/TOR,L,37,3,0,3,-10,24,0,0,0,,23,0.13043,484.4054,8.073423333333333,,,0.33333,20222023,0,0
8477018,Ben Hutton,VGK,D,31,3,5,8,1,6,0,0,0,,52,0.05769,959.6451,15.994085,,,None,20222023,1,0
8475786,Zach Hyman,EDM,L,79,36,47,83,13,39,15,0,3,,276,0.13043,1209.0379,20.150631666666666,,,0.5,20222023,26,0
8480113,Alex Iafallo,LAK,L,59,14,22,36,14,20,7,0,5,,133,0.10526,978.0,16.3,,,0.53846,20222023,8,0
8478147,Bokondji Imama,ARI,L,5,0,0,0,-2,5,0,0,0,,0,None,449.0,7.483333333333333,,,None,20222023,0,0
8482861,Vincent Iorio,WSH,D,3,0,1,1,0,0,0,0,0,,3,0.0,860.6666,14.344443333333334,,,None,20222023,0,0
8475625,Matt Irwin,WSH,D,61,2,3,5,-8,36,0,0,0,,79,0.02531,782.2786,13.037976666666667,,,None,20222023,0,0
8476873,Mark Jankowski,NSH,C,50,7,5,12,-1,18,0,3,3,,57,0.1228,746.38,12.439666666666666,,,0.55685,20222023,0,3
8477406,Mattias Janmark,EDM,C,66,10,15,25,9,30,0,3,1,,79,0.12658,879.8333,14.663888333333334,,,0.44067,20222023,0,4
8475714,Calle Jarnkrok,TOR,C,73,20,19,39,9,14,3,1,2,,106,0.18867,862.9452,14.38242,,,0.4468,20222023,5,3
8482093,Seth Jarvis,CAR,C,82,14,25,39,10,12,0,1,0,,187,0.07486,972.2073,16.203455,,,0.34615,20222023,5,1
8479661,Tanner Jeannot,NSH/TBL,L,76,6,12,18,-7,107,0,0,1,,107,0.05607,855.1842,14.253070000000001,,,0.43478,20222023,0,1
8480890,Jan Jenik,ARI,R,2,0,0,0,0,4,0,0,0,,0,None,354.5,5.908333333333333,,,0.2,20222023,0,0
8476432,Boone Jenner,CBJ,C,68,26,19,45,-32,51,7,0,3,,214,0.12149,1212.4411,20.207351666666668,,,0.54689,20222023,11,0
8475324,Nick Jensen,WSH,D,77,5,24,29,-1,18,0,0,0,,109,0.04587,1237.0,20.616666666666667,,,None,20222023,0,1
8483460,David Jiricek,CBJ,D,4,0,0,0,-4,2,0,0,0,,5,0.0,1084.0,18.066666666666666,,,None,20222023,0,0
8479321,Lucas Johansen,WSH,D,2,0,0,0,0,0,0,0,0,,3,0.0,759.5,12.658333333333333,,,None,20222023,0,0
8475793,Ryan Johansen,NSH,C,55,12,16,28,-13,32,5,0,1,,86,0.13953,945.7636,15.762726666666667,,,0.59198,20222023,10,0
8475149,Marcus Johansson,WSH/MIN,L,80,19,27,46,3,8,5,2,7,,137,0.13868,989.4,16.49,,,0.4423,20222023,18,2
8473446,Erik Johnson,COL,D,63,0,8,8,8,12,0,0,0,,98,0.0,1035.2698,17.254496666666668,,,None,20222023,0,1
8471677,Jack Johnson,CHI/COL,D,83,2,6,8,-15,28,0,0,0,,92,0.02173,1148.5903,19.143171666666667,,,0.0,20222023,0,2
8482660,Kent Johnson,CBJ,C,79,16,24,40,-19,14,5,0,3,,126,0.12698,870.9873,14.516455,,,0.29496,20222023,12,0
8481147,Reese Johnson,CHI,C,57,4,2,6,-15,38,0,0,1,,54,0.07407,660.6842,11.011403333333334,,,0.53097,20222023,0,0
8474870,Tyler Johnson,CHI,C,56,12,20,32,-21,16,4,0,0,,125,0.096,993.9821,16.566368333333333,,,0.51327,20222023,9,0
8477341,Andreas Johnsson,NJD/SJS,L,13,0,3,3,-6,6,0,0,0,,18,0.0,807.8461,13.464101666666666,,,0.46153,20222023,0,0
8477527,Ross Johnston,NYI,L,16,0,2,2,-1,37,0,0,0,,2,0.0,467.875,7.797916666666667,,,1.0,20222023,0,0
8482740,Wyatt Johnston,DAL,C,82,24,17,41,6,20,3,0,3,,160,0.15,928.9024,15.481706666666666,,,0.43283,20222023,7,0
8480035,Henri Jokiharju,BUF,D,60,3,10,13,-12,30,0,0,0,,79,0.03797,1261.4666,21.024443333333334,,,None,20222023,0,0
8478452,Caleb Jones,CHI,D,73,4,12,16,-19,40,1,0,1,,86,0.04651,1152.5753,19.209588333333333,,,None,20222023,4,0
8479368,Max Jones,ANA,L,69,9,10,19,-21,77,0,0,2,,107,0.08411,762.8115,12.713525,,,0.45454,20222023,0,0
8477495,Seth Jones,CHI,D,72,12,25,37,-38,30,2,0,1,,178,0.06741,1467.0694,24.45115666666667,,,None,20222023,12,1
8481708,Zac Jones,NYR,D,16,1,1,2,-2,4,0,0,1,,15,0.06666,936.625,15.610416666666667,,,None,20222023,0,0
8479536,Axel Jonsson-Fjallby,WPG,L,50,6,8,14,-1,8,0,0,2,,54,0.11111,627.36,10.456,,,0.2,20222023,0,1
8478472,Mathieu Joseph,OTT,R,56,3,15,18,5,36,1,2,0,,66,0.04545,841.4642,14.024403333333334,,,0.33333,20222023,3,3
8480058,Pierre-Olivier Joseph,PIT,D,75,5,16,21,8,44,1,0,1,,108,0.04629,914.9466,15.24911,,,None,20222023,3,0
8478057,Dakota Joshua,VAN,C,79,11,12,23,-16,60,1,1,2,,71,0.15492,691.2911,11.521518333333335,,,0.53488,20222023,1,1
8474600,Roman Josi,NSH,D,67,18,41,59,5,36,8,0,5,,269,0.06691,1510.0298,25.167163333333335,,,None,20222023,24,0
8479370,Tyson Jost,MIN/BUF,C,71,7,18,25,-13,34,0,0,0,,98,0.07142,794.6197,13.243661666666666,,,0.38802,20222023,0,0
8478454,Noah Juulsen,VAN,D,12,0,0,0,1,6,0,0,0,,5,0.0,897.9166,14.965276666666666,,,None,20222023,0,0
8475172,Nazem Kadri,CGY,C,82,24,32,56,-19,56,11,0,4,,267,0.08988,1032.5243,17.208738333333333,,,0.47487,20222023,19,0
8482176,Wyatt Kaiser,CHI,D,9,0,3,3,-4,4,0,0,0,,14,0.0,1116.1111,18.60185166666667,,,None,20222023,0,0
8481554,Kaapo Kakko,NYR,R,82,18,22,40,12,8,0,0,2,,125,0.144,918.4146,15.306909999999998,,,0.25,20222023,3,0
8481560,Arthur Kaliyev,LAK,R,56,13,15,28,-5,12,8,0,1,,122,0.10655,700.6607,11.677678333333334,,,None,20222023,12,0
8480144,David Kampf,TOR,C,82,7,20,27,6,8,0,0,1,,107,0.06542,918.4512,15.30752,,,0.51525,20222023,0,3
8475169,Evander Kane,EDM,L,41,16,12,28,-4,53,0,1,3,,146,0.10958,1122.1951,18.703251666666667,,,0.35294,20222023,2,2
8474141,Patrick Kane,CHI/NYR,R,73,21,36,57,-22,16,4,0,1,,227,0.09251,1158.5205,19.308675,,,0.5,20222023,22,0
8477953,Kasperi Kapanen,PIT/STL,R,66,15,19,34,-8,18,3,1,5,,116,0.12931,821.0454,13.68409,,,0.37974,20222023,6,1
8478864,Kirill Kaprizov,MIN,L,67,40,35,75,4,45,17,0,6,,261,0.15325,1266.7611,21.112685,,,0.4,20222023,32,0
8474578,Erik Karlsson,SJS,D,82,25,76,101,-26,36,5,0,4,,209,0.11961,1536.9024,25.61504,,,0.0,20222023,27,0
8476448,William Karlsson,VGK,C,82,14,39,53,14,10,2,2,2,,161,0.08695,1048.1341,17.468901666666667,,,0.55341,20222023,9,5
8479518,Fredrik Karlstrom,DAL,C,5,0,0,0,1,0,0,0,0,,6,0.0,573.4,9.556666666666667,,,None,20222023,0,0
8478131,Ondrej Kase,CAR,R,1,0,0,0,0,0,0,0,0,,0,None,662.0,11.033333333333333,,,0.0,20222023,0,0
8483464,Marco Kasper,DET,C,1,0,0,0,0,0,0,0,0,,1,0.0,899.0,14.983333333333333,,,0.125,20222023,0,0
8475178,Zack Kassian,ARI,R,51,2,0,2,-18,50,0,0,0,,25,0.08,549.4117,9.156861666666666,,,0.375,20222023,0,0
8480355,Mark Kastelic,OTT,C,65,7,4,11,-6,102,0,0,2,,73,0.09589,533.5846,8.893076666666667,,,0.56949,20222023,0,0
8479383,Boris Katchouk,CHI,L,58,5,11,16,-10,27,0,0,2,,68,0.07352,725.3793,12.089654999999999,,,0.2,20222023,0,1
8480822,Martin Kaut,COL/SJS,R,36,4,4,8,-4,4,1,0,1,,44,0.0909,624.0833,10.401388333333333,,,0.33333,20222023,1,0
8483597,Milos Kelemen,ARI,L,14,1,0,1,-5,23,0,0,0,,12,0.08333,460.7857,7.679761666666667,,,0.33333,20222023,0,0
8479343,Clayton Keller,ARI,R,82,37,49,86,-2,49,6,1,4,,223,0.16591,1245.0121,20.750201666666666,,,0.3492,20222023,20,1
8480448,Parker Kelly,OTT,L,55,1,3,4,-9,37,0,0,1,,59,0.01694,630.4909,10.508181666666667,,,0.45454,20222023,0,1
8477960,Adrian Kempe,LAK,R,82,41,26,67,22,55,11,3,6,,250,0.164,1125.4756,18.757926666666666,,,0.31372,20222023,20,3
8477021,Alexander Kerfoot,TOR,C,82,10,22,32,8,30,2,1,1,,133,0.07518,877.1341,14.618901666666666,,,0.44827,20222023,3,2
8482516,Matthew Kessel,STL,D,2,0,0,0,-1,0,0,0,0,,3,0.0,909.5,15.158333333333333,,,None,20222023,0,0
8473548,Phil Kessel,VGK,R,82,14,22,36,-7,30,2,0,0,,149,0.09395,768.5243,12.808738333333334,,,0.41666,20222023,9,0
8480891,Michael Kesselring,ARI,D,9,0,3,3,-1,6,0,0,0,,8,0.0,1025.6666,17.094443333333334,,,None,20222023,0,0
8476915,Jujhar Khaira,CHI,L,51,6,8,14,-11,31,1,1,0,,59,0.10169,832.7254,13.878756666666668,,,0.48427,20222023,2,1
8482641,Matt Kiersted,FLA,D,20,1,3,4,4,6,0,0,0,,14,0.07142,590.65,9.844166666666666,,,None,20222023,0,0
8473986,Alex Killorn,TBL,L,82,27,37,64,18,45,3,1,5,,143,0.18881,1032.5365,17.208941666666664,,,0.5,20222023,12,2
8477993,Justin Kirkland,ANA,C,7,0,0,0,-3,0,0,0,0,,5,0.0,432.8571,7.214285,,,0.66666,20222023,0,0
8481641,Joel Kiviranta,DAL,L,70,8,1,9,-9,40,0,1,0,,85,0.09411,729.2571,12.154285,,,0.3,20222023,0,1
8482095,Tyler Kleven,OTT,D,8,0,2,2,-1,2,0,0,0,,11,0.0,881.375,14.689583333333333,,,None,20222023,0,0
8475906,John Klingberg,ANA/MIN,D,67,10,23,33,-25,34,2,0,3,,112,0.08928,1237.4626,20.624376666666667,,,None,20222023,10,0
8482448,Samuel Knazko,CBJ,D,2,0,0,0,0,0,0,0,0,,0,None,938.5,15.641666666666667,,,None,20222023,0,0
8482720,Matthew Knies,TOR,L,3,0,1,1,1,2,0,0,0,,4,0.0,786.6666,13.11111,,,None,20222023,0,0
8481812,Nikolai Knyzhov,SJS,D,12,1,0,1,-13,8,0,0,0,,10,0.1,968.6666,16.144443333333335,,,None,20222023,0,0
8481043,Cole Koepke,TBL,L,17,1,0,1,-5,2,0,0,0,,12,0.08333,546.0588,9.10098,,,None,20222023,0,0
8479526,Otto Koivula,NYI,L,8,0,2,2,1,4,0,0,0,,5,0.0,411.625,6.860416666666667,,,0.61904,20222023,0,0
8478434,Keegan Kolesar,VGK,R,74,8,10,18,6,68,0,0,0,,63,0.12698,688.4324,11.473873333333334,,,0.33333,20222023,0,0
8481609,Vladislav Kolyachonok,ARI,D,2,0,0,0,0,0,0,0,0,,2,0.0,825.5,13.758333333333333,,,None,20222023,0,0
8478439,Travis Konecny,PHI,R,60,31,30,61,-12,77,5,3,5,,191,0.1623,1206.9833,20.116388333333337,,,0.46666,20222023,15,6
8471685,Anze Kopitar,LAK,C,82,28,46,74,20,4,7,0,4,,169,0.16568,1218.1341,20.302235,,,0.55907,20222023,20,1
8479533,Joona Koppanen,BOS,L,5,0,1,1,0,4,0,0,0,,2,0.0,649.6,10.826666666666666,,,0.56818,20222023,0,0
8481527,Kaedan Korczak,VGK,D,10,0,2,2,-3,0,0,0,0,,16,0.0,1054.1,17.56833333333333,,,None,20222023,0,0
8480011,Klim Kostin,EDM,C,57,11,10,21,12,66,0,0,2,,56,0.19642,603.5614,10.059356666666668,,,0.4,20222023,0,0
8480829,Jesperi Kotkaniemi,CAR,C,82,18,25,43,10,50,3,1,2,,129,0.13953,884.1585,14.735975,,,0.51428,20222023,11,1
8480192,Johnathan Kovacevic,MTL,D,77,3,12,15,3,39,0,0,0,,92,0.0326,1045.1688,17.41948,,,None,20222023,0,0
8480820,Filip Kral,TOR,D,2,0,0,0,0,2,0,0,0,,1,0.0,597.5,9.958333333333334,,,None,20222023,0,0
8480833,Vitali Kravtsov,NYR/VAN,R,44,4,4,8,3,10,1,0,0,,43,0.09302,672.4545,11.207575,,,0.0,20222023,3,0
8481522,Peyton Krebs,BUF,C,74,9,17,26,-8,50,1,1,0,,78,0.11538,830.1891,13.836485000000001,,,0.45143,20222023,3,1
8475184,Chris Kreider,NYR,L,79,36,18,54,21,26,8,4,3,,229,0.1572,1104.7848,18.413079999999997,,,0.45238,20222023,17,4
8471276,David Krejci,BOS,C,70,16,40,56,23,20,4,0,2,,112,0.14285,1031.6714,17.194523333333333,,,0.47432,20222023,12,0
8476792,Torey Krug,STL,D,63,7,25,32,-26,49,4,0,1,,126,0.05555,1115.0158,18.583596666666665,,,None,20222023,14,0
8477330,Dominik Kubalik,DET,L,81,20,25,45,-15,24,7,0,3,,174,0.11494,894.8148,14.91358,,,0.48571,20222023,17,0
8476453,Nikita Kucherov,TBL,R,82,30,83,113,-2,36,8,0,4,,271,0.1107,1207.939,20.132316666666668,,,1.0,20222023,50,0
8480901,Karson Kuhlman,SEA/WPG,C,47,3,4,7,-4,8,0,0,2,,48,0.0625,710.617,11.843616666666666,,,0.0,20222023,0,0
8476967,Brett Kulak,EDM,D,82,3,17,20,11,41,0,0,0,,114,0.02631,1050.5609,17.50934833333333,,,None,20222023,0,3
8475179,Dmitry Kulikov,ANA/PIT,D,67,3,13,16,-13,34,0,0,0,,84,0.03571,1168.4477,19.474128333333333,,,None,20222023,0,0
8479316,Luke Kunin,SJS,C,31,5,8,13,-9,42,2,0,0,,58,0.0862,925.9032,15.43172,,,0.41666,20222023,4,0
8480845,Rasmus Kupari,LAK,C,66,3,12,15,-5,12,0,0,0,,53,0.0566,605.6969,10.094948333333333,,,0.5459,20222023,0,1
8476374,Sean Kuraly,CBJ,C,71,11,9,20,-28,68,1,1,0,,100,0.11,904.4084,15.073473333333334,,,0.49649,20222023,1,2
8480798,Philipp Kurashev,CHI,C,70,9,16,25,-32,14,0,0,2,,116,0.07758,1045.2285,17.420475,,,0.44736,20222023,4,0
8483808,Andrei Kuzmenko,VAN,L,81,39,35,74,9,8,14,0,4,,143,0.27272,974.5061,16.241768333333333,,,0.0,20222023,19,0
8475744,Evgeny Kuznetsov,WSH,C,81,12,43,55,-26,56,5,0,2,,172,0.06976,1083.5802,18.05967,,,0.47521,20222023,18,0
8479385,Jordan Kyrou,STL,C,79,37,36,73,-38,22,11,0,5,,272,0.13602,1080.2151,18.003584999999998,,,0.35714,20222023,23,1
8478099,Kevin Labanc,SJS,R,72,15,18,33,-17,36,2,0,0,,129,0.11627,859.5694,14.326156666666666,,,0.625,20222023,3,0
8481605,Jackson LaCombe,ANA,D,2,0,0,0,-1,0,0,0,0,,1,0.0,1108.5,18.475,,,None,20222023,0,0
8479550,Tanner Laczynski,PHI,C,32,2,2,4,-5,2,0,0,0,,23,0.08695,571.4062,9.523436666666667,,,0.51546,20222023,0,0
8478043,Sam Lafferty,CHI/TOR,C,70,12,15,27,-11,37,0,4,1,,102,0.11764,876.5142,14.608569999999999,,,0.51134,20222023,0,5
8482109,Alexis Lafreniere,NYR,L,81,16,23,39,10,33,3,0,2,,135,0.11851,913.1728,15.219546666666668,,,0.36842,20222023,4,0
8479339,Patrik Laine,CBJ,L,55,22,30,52,-12,16,8,0,1,,184,0.11956,1147.2545,19.120908333333333,,,0.35,20222023,16,0
8479320,Maxime Lajoie,CAR,D,3,0,0,0,0,0,0,0,0,,2,0.0,471.3333,7.855555,,,None,20222023,0,0
8477946,Dylan Larkin,DET,C,80,32,47,79,-7,45,16,1,5,,244,0.13114,1173.3375,19.555625000000003,,,0.54391,20222023,31,1
8476457,Adam Larsson,SEA,D,82,8,25,33,27,47,0,1,2,,143,0.05594,1418.3902,23.639836666666667,,,None,20222023,0,1
8478491,Jacob Larsson,OTT,D,7,0,0,0,0,6,0,0,0,,4,0.0,718.1428,11.969046666666666,,,None,20222023,0,0
8476872,Scott Laughton,PHI,C,78,18,25,43,-9,50,5,3,0,,170,0.10588,1097.1025,18.285041666666665,,,0.4726,20222023,9,7
8480880,Jakub Lauko,BOS,C,23,4,3,7,2,11,0,0,1,,17,0.23529,531.8695,8.864491666666668,,,0.0,20222023,0,0
8478468,Jeremy Lauzon,NSH,D,67,3,9,12,-11,66,0,0,0,,77,0.03896,1010.5074,16.84179,,,None,20222023,0,1
8477508,Curtis Lazar,VAN/NJD,C,49,3,2,5,-6,21,0,0,0,,55,0.05454,715.7959,11.929931666666667,,,0.5147,20222023,0,0
8481517,Brett Leason,ANA,R,54,6,3,9,-21,14,0,0,1,,51,0.11764,653.5185,10.891975,,,0.33333,20222023,0,0
8475181,Nick Leddy,STL,D,78,2,21,23,4,20,0,0,1,,79,0.02531,1267.4871,21.124785,,,None,20222023,0,0
8475314,Anders Lee,NYI,L,82,28,22,50,-3,50,6,0,4,,214,0.13084,1033.378,17.222966666666665,,,0.54,20222023,14,0
8477476,Artturi Lehkonen,COL,L,64,21,30,51,8,28,8,1,3,,150,0.14,1227.1406,20.45234333333333,,,0.17391,20222023,20,1
8476410,Josh Leivo,STL,L,51,4,12,16,0,25,0,0,0,,91,0.04395,713.4705,11.891175,,,0.42857,20222023,0,0
8477962,Brendan Lemieux,LAK/PHI,L,45,2,7,9,-3,74,0,0,0,,44,0.04545,610.8888,10.181479999999999,,,0.5,20222023,0,0
8481077,John Leonard,NSH,L,6,1,0,1,0,2,0,0,1,,4,0.25,692.3333,11.538888333333334,,,None,20222023,0,0
8479991,Jake Leschyshyn,VGK/NYR,C,35,0,0,0,-10,8,0,0,0,,31,0.0,547.7142,9.12857,,,0.50643,20222023,0,0
8471724,Kris Letang,PIT,D,64,12,29,41,-13,30,6,1,3,,161,0.07453,1491.4531,24.857551666666666,,,None,20222023,21,1
8479968,Vinni Lettieri,BOS,C,1,0,0,0,-1,0,0,0,0,,1,0.0,590.0,9.833333333333334,,,0.0,20222023,0,0
8483641,Anton Levtchi,FLA,L,2,0,0,0,0,0,0,0,0,,1,0.0,574.5,9.575,,,0.0,20222023,0,0
8473453,Trevor Lewis,CGY,C,82,9,11,20,-7,18,1,1,1,,144,0.0625,727.1219,12.118698333333333,,,0.42394,20222023,1,1
8480043,Timothy Liljegren,TOR,D,67,6,12,18,24,30,0,1,0,,84,0.07142,1074.5074,17.908456666666666,,,None,20222023,1,2
8478067,Oskar Lindblom,SJS,L,73,6,9,15,-16,18,0,0,0,,75,0.08,634.4383,10.573971666666667,,,0.47368,20222023,1,0
8476902,Esa Lindell,DAL,D,82,8,16,24,29,10,0,0,2,,116,0.06896,1195.0121,19.916868333333333,,,None,20222023,0,2
8479324,Ryan Lindgren,NYR,D,63,1,17,18,29,45,0,1,0,,75,0.01333,1130.3968,18.839946666666666,,,None,20222023,0,2
8477496,Elias Lindholm,CGY,C,80,22,42,64,6,14,10,1,2,,186,0.11827,1119.0875,18.651458333333334,,,0.55721,20222023,21,3
8476854,Hampus Lindholm,BOS,D,80,10,43,53,49,56,1,0,2,,158,0.06329,1391.2125,23.186875,,,None,20222023,17,0
8480184,Gustav Lindstrom,DET,D,36,1,7,8,-16,20,0,0,0,,18,0.05555,850.1666,14.169443333333334,,,None,20222023,0,0
8484256,Jake Livingstone,NSH,D,5,0,1,1,-2,2,0,0,0,,3,0.0,927.0,15.45,,,None,20222023,0,0
8481481,Blake Lizotte,LAK,C,81,11,23,34,11,70,0,0,1,,108,0.10185,776.6296,12.943826666666666,,,0.51177,20222023,0,2
8479367,William Lockwood,VAN,R,13,0,1,1,-7,0,0,0,0,,12,0.0,616.6153,10.276921666666668,,,None,20222023,0,0
8479066,Ryan Lomberg,FLA,L,82,12,8,20,-1,88,0,0,1,,134,0.08955,678.5365,11.308941666666668,,,0.5,20222023,0,0
8478904,Steven Lorentz,SJS,C,80,10,9,19,-18,16,1,1,0,,111,0.09009,710.0,11.833333333333334,,,0.47897,20222023,1,2
8476392,Adam Lowry,WPG,C,82,13,23,36,4,48,0,3,2,,126,0.10317,938.8414,15.647356666666667,,,0.50423,20222023,2,5
8481422,Jacob Lucchini,OTT,C,11,1,0,1,-2,0,1,0,1,,14,0.07142,700.2727,11.671211666666666,,,0.0,20222023,1,0
8473473,Milan Lucic,CGY,L,77,7,12,19,-13,43,0,0,0,,73,0.09589,678.4155,11.306925,,,0.43589,20222023,0,0
8479644,Matt Luff,DET,R,19,2,2,4,-4,0,0,0,0,,20,0.1,592.6315,9.877191666666667,,,0.0,20222023,0,0
8482113,Anton Lundell,FLA,C,73,12,21,33,1,43,0,2,1,,152,0.07894,982.2328,16.370546666666666,,,0.46459,20222023,5,2
8480806,Isac Lundestrom,ANA,C,61,4,10,14,-13,2,0,1,0,,60,0.06666,860.0327,14.333878333333333,,,0.47508,20222023,0,1
8480878,Nils Lundkvist,DAL,D,60,6,10,16,-5,26,1,0,2,,94,0.06382,978.5333,16.308888333333336,,,None,20222023,3,0
8480185,Eetu Luostarinen,FLA,C,82,17,26,43,19,28,2,0,1,,132,0.12878,959.1463,15.985771666666666,,,0.41866,20222023,5,1
8481649,Joona Luoto,CBJ,L,7,1,0,1,-7,0,0,0,0,,7,0.14285,747.8571,12.464284999999999,,,1.0,20222023,0,0
8480245,Olle Lycksell,PHI,R,8,0,1,1,-3,8,0,0,0,,5,0.0,633.625,10.560416666666667,,,None,20222023,0,0
8480950,Ilya Lyubushkin,BUF,D,68,2,12,14,-2,38,0,1,1,,41,0.04878,900.5294,15.008823333333334,,,None,20222023,0,2
8476874,Olli Maatta,DET,D,78,6,17,23,-9,14,0,0,0,,62,0.09677,1122.423,18.70705,,,None,20222023,0,0
8481711,Matias Maccelli,ARI,L,64,11,38,49,0,18,1,0,1,,61,0.18032,940.8906,15.68151,,,0.0,20222023,13,0
8477073,Kurtis MacDermid,COL,D,44,1,5,6,-1,55,0,0,1,,20,0.05,499.9318,8.332196666666666,,,0.0,20222023,0,0
8479439,Jacob MacDonald,COL/SJS,D,58,1,7,8,-14,23,0,0,0,,75,0.01333,722.362,12.039366666666666,,,None,20222023,1,0
8479772,Zack MacEwen,PHI/LAK,C,56,4,6,10,-11,66,0,0,3,,73,0.05479,694.4464,11.574106666666667,,,0.51724,20222023,0,0
8482067,Connor Mackey,CGY/ARI,D,30,3,4,7,-4,48,0,0,0,,31,0.09677,842.8333,14.047221666666667,,,None,20222023,0,0
8477492,Nathan MacKinnon,COL,C,71,42,69,111,29,30,12,0,9,,366,0.11475,1339.0422,22.31737,,,0.44434,20222023,34,0
8477357,Saku Maenalanen,WPG,R,64,4,6,10,0,16,0,0,0,,61,0.06557,619.9218,10.33203,,,0.375,20222023,0,0
8479372,Josh Mahura,FLA,D,82,4,12,16,17,48,0,0,1,,78,0.05128,842.3902,14.039836666666668,,,None,20222023,0,0
8480069,Cale Makar,COL,D,60,17,49,66,16,30,5,0,6,,176,0.09659,1582.8166,26.380276666666667,,,None,20222023,30,0
8479359,Beck Malenstyn,WSH,L,9,1,1,2,0,2,0,0,1,,7,0.14285,594.7777,9.912961666666666,,,1.0,20222023,0,0
8478843,Denis Malgin,TOR/COL,C,65,13,8,21,4,8,0,0,1,,112,0.11607,655.1692,10.919486666666668,,,0.4,20222023,1,0
8471215,Evgeni Malkin,PIT,C,82,27,56,83,-12,82,11,0,3,,240,0.1125,1114.8292,18.580486666666665,,,0.49299,20222023,36,0
8474089,Brad Malone,EDM,C,10,0,0,0,-4,6,0,0,0,,7,0.0,461.2,7.6866666666666665,,,0.57777,20222023,0,0
8479573,Mikhail Maltsev,COL,L,5,0,0,0,0,0,0,0,0,,4,0.0,395.8,6.596666666666667,,,0.51851,20222023,0,0
8478233,Andrew Mangiapane,CGY,L,82,17,26,43,12,40,2,0,1,,182,0.0934,1009.3048,16.821746666666666,,,0.35714,20222023,4,2
8476312,Josh Manson,COL,D,27,2,8,10,13,42,0,0,2,,41,0.04878,1061.2592,17.687653333333333,,,None,20222023,0,0
8477511,Anthony Mantha,WSH,R,67,11,16,27,-8,31,1,0,2,,119,0.09243,853.1044,14.218406666666668,,,0.52941,20222023,2,0
8473419,Brad Marchand,BOS,L,73,21,46,67,27,74,9,0,4,,183,0.11475,1111.6849,18.528081666666665,,,0.38596,20222023,29,1
8480893,Kirill Marchenko,CBJ,R,59,21,4,25,-23,16,7,0,1,,131,0.1603,971.3559,16.189265,,,0.5625,20222023,8,0
8476539,Jonathan Marchessault,VGK,R,76,28,29,57,2,21,9,0,4,,234,0.11965,1028.421,17.14035,,,0.375,20222023,16,0
8478975,Mason Marchment,DAL,L,68,12,19,31,-6,80,2,0,2,,148,0.08108,942.3382,15.705636666666667,,,0.4,20222023,5,0
8478507,John Marino,NJD,D,64,4,14,18,21,20,0,0,0,,67,0.0597,1264.25,21.070833333333333,,,None,20222023,0,1
8478483,Mitchell Marner,TOR,R,80,30,69,99,18,28,9,4,4,,196,0.15306,1276.575,21.27625,,,0.0,20222023,36,5
8474034,Pat Maroon,TBL,L,80,5,9,14,-5,150,0,0,0,,62,0.08064,620.6875,10.344791666666667,,,0.16666,20222023,1,0
8474709,Matt Martin,NYI,L,81,7,12,19,4,63,0,0,1,,82,0.08536,668.9135,11.148558333333334,,,0.33333,20222023,0,0
8474166,Alec Martinez,VGK,D,77,3,11,14,30,29,0,1,2,,76,0.03947,1153.4935,19.224891666666668,,,None,20222023,0,1
8476921,Jordan Martinook,CAR,L,82,13,21,34,7,61,0,1,3,,162,0.08024,937.9634,15.632723333333333,,,0.4507,20222023,0,2
8476875,Mike Matheson,MTL,D,48,8,26,34,7,33,0,0,2,,126,0.06349,1467.1041,24.451735,,,None,20222023,9,2
8479318,Auston Matthews,TOR,C,74,40,45,85,31,20,13,0,8,,327,0.12232,1216.7027,20.278378333333333,,,0.5243,20222023,28,0
